2024-06-07 15:08:43	Autoreload is disabled because the development mode is off.
2024-06-07 15:08:44	Application started in 0.936 seconds.
2024-06-07 15:08:44	Responding at http://127.0.0.1:8888
2024-06-07 15:52:17	Autoreload is disabled because the development mode is off.
2024-06-07 15:52:18	Application started in 1.602 seconds.
2024-06-07 15:52:19	Responding at http://127.0.0.1:8888
2024-06-07 15:52:26	----------------- NEW EXECUTION-------------------
2024-06-07 15:56:44	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=1ed448e8-83e7-4050-9004-013b7ff50746, action=32ef6a7e-b67c-4189-b4a3-c4743b6d0fe0, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:56:44.1}
2024-06-07 15:56:47	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=f2256761-83c4-4679-9a21-d57b4a2b3a2f, action=554b060b-729b-41ab-b566-ee8367c0f372, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:56:47.214}
2024-06-07 15:56:47	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=4f4de4c2-b265-49d7-8159-f787c46b55bd, action=554b060b-729b-41ab-b566-ee8367c0f372, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:56:47.214}
2024-06-07 15:56:49	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=d7127bca-3639-4d88-9ddd-12fd69eca6cd, action=7d14f430-9438-40fc-8faf-98b4f54dd5f3, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:56:49.456}
2024-06-07 15:56:49	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=384f1ad3-6e66-4c55-94ba-d9a784b639a6, action=7d14f430-9438-40fc-8faf-98b4f54dd5f3, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:56:49.457}
2024-06-07 15:56:53	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=a7ffdb40-520a-463c-8aad-bf22f7b9a5fc, action=839d33e3-0d3b-4a19-a82c-36c9c97efb0a, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:56:53.409}
2024-06-07 15:56:53	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=8ff440a2-6823-41a8-9cad-9da6eef76e49, action=839d33e3-0d3b-4a19-a82c-36c9c97efb0a, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:56:53.41}
2024-06-07 15:56:56	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=2346f99b-05db-4af1-84ce-0bf093cc11d1, action=4013f9a7-b5ed-44d7-b8ac-014a999780a2, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:56:56.774}
2024-06-07 15:56:56	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=38aa0d75-aced-4457-9f51-f67edc7be97a, action=4013f9a7-b5ed-44d7-b8ac-014a999780a2, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:56:56.775}
2024-06-07 15:56:59	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=974d6047-00aa-48c1-b3a4-817555c103fb, action=6abd632f-2466-4e3a-9c6e-86ac618830b7, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:56:59.575}
2024-06-07 15:56:59	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=a01feb5d-980f-4fc1-8cce-26f504ba861b, action=6abd632f-2466-4e3a-9c6e-86ac618830b7, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:56:59.575}
2024-06-07 15:57:02	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=99ce1aa0-033e-447f-bd98-b5a8f8dc5030, action=24579feb-3a8a-472c-916d-795b2d3812de, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:02.922}
2024-06-07 15:57:02	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=ef1c47cd-0e55-4c0b-b455-9115fa7f7813, action=24579feb-3a8a-472c-916d-795b2d3812de, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:02.923}
2024-06-07 15:57:06	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=4d22c8bd-d32b-462c-a842-917aee72fa4b, action=85945882-d85f-46c4-8774-0d211db73937, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:06.475}
2024-06-07 15:57:06	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=49f3dc16-475d-4e82-bbe1-e5d4e78eec7c, action=85945882-d85f-46c4-8774-0d211db73937, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:06.477}
2024-06-07 15:57:09	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=dddad2a7-bb2f-4808-8a23-44f46c2dd386, action=d4a69b77-cfa8-4ae4-8c04-27d157ca18c6, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:09.488}
2024-06-07 15:57:09	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=a3d36da9-4c95-4caa-8b88-29260448ac8c, action=d4a69b77-cfa8-4ae4-8c04-27d157ca18c6, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:09.489}
2024-06-07 15:57:12	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=d46c391e-dfb6-4597-874a-a75c48209eab, action=5d725c30-2ec4-467b-94ee-c14088440e87, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:12.914}
2024-06-07 15:57:12	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=6a85b42f-0ee8-4cd8-9de8-6368a92db2b6, action=5d725c30-2ec4-467b-94ee-c14088440e87, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:12.915}
2024-06-07 15:57:19	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=e18c2bfb-2554-43c0-abde-0146a5648b24, action=cc76f4eb-3700-40e1-be27-ebd2269c2e54, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:19.318}
2024-06-07 15:57:19	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=1f24f058-88ef-4385-b7d8-cd6231eb0a10, action=cc76f4eb-3700-40e1-be27-ebd2269c2e54, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:19.318}
2024-06-07 15:57:21	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=d3933051-d848-4eec-aa4f-8e8c356d60ae, action=9b2c5449-377e-448d-94b8-b0853685b7a5, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:21.825}
2024-06-07 15:57:21	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=c1665c10-4cce-43f4-8a82-a4343e83b9f5, action=9b2c5449-377e-448d-94b8-b0853685b7a5, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:21.825}
2024-06-07 15:57:26	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=5cb84cb1-821b-45dd-9807-ac7d40b7d7bf, action=8df6c98f-06ed-4a50-a3f7-e24acc218305, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:26.448}
2024-06-07 15:57:26	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=6362f9ed-0ac9-4c14-a5c6-e44c08d8664c, action=8df6c98f-06ed-4a50-a3f7-e24acc218305, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:26.449}
2024-06-07 15:57:28	GUIEvent	GUI_RELOADED	GUI_RELOADED [ACCEPTED]	0.0	UNDEFINED	UNSET	Sleep
2024-06-07 15:57:28	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768648724, event_sessionId=, event_id=fd621cd2-4a34-4042-a1e9-365547126081, log=GenericRecord:548 - Could not convert class io.ktor.http.HttpStatusCode to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:57:28.724}
2024-06-07 15:57:29	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768649125, event_sessionId=, event_id=cb15a387-5d96-48ba-92bb-4f713a054529, log=GenericRecord:548 - Could not convert class io.ktor.http.HttpStatusCode to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:57:29.125}
2024-06-07 15:57:30	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=bdc0eac9-34ef-4bca-a023-af0d91861232, action=98951d51-7516-4f85-8bf8-7d08a7762a1e, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:30.76}
2024-06-07 15:57:30	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=b9eaa5fd-6515-4c89-b09d-18e1fae39aa0, action=98951d51-7516-4f85-8bf8-7d08a7762a1e, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:30.761}
2024-06-07 15:57:33	GUIEvent	NEW_STAGE_REQUESTED	STAGE[0.2] [28] REQUESTED .. [ACCEPTED]	0.0	UNDEFINED	UNSET	Sleep
2024-06-07 15:57:33	SessionEvent	USER_SET	USER TO ACTIVATE.	0.2	28	UNSET	Sleep
2024-06-07 15:57:33	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768653933, event_sessionId=, event_id=b8d4d086-5ccc-49f3-84ee-8566c46aa769, log=GenericRecord:548 - Could not convert class io.ktor.http.HttpStatusCode to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:57:33.933}
2024-06-07 15:57:33	FlowEvent	NEW_FLOW_STATE	Welcome	0.2		CONDITION1	Welcome
2024-06-07 15:57:33	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768653952, event_sessionId=, event_id=e77300ae-6424-453e-bc8a-84edac2789f3, log=GenericRecord:548 - Could not convert class furhatos.flow.kotlin.State to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:57:33.952}
2024-06-07 15:57:33	ActionGesture	OpenEyes
2024-06-07 15:57:33	ActionGesture	Smile
2024-06-07 15:57:33	SenseUserStatus	furhatos.event.senses.SenseUserStatus SenseUserStatus{engaged=[virtual-user-0], event_name=furhatos.event.senses.SenseUserStatus, current=virtual-user-0, event_sessionId=, event_id=4ed9ea4a-8431-4bd1-b680-d56bf4196d62, event_time=2024-06-07 15:57:33.967}
2024-06-07 15:57:33	ActionAttend	furhatos.event.actions.ActionAttend ActionAttend{event_sessionId=, speed=MEDIUM, target=virtual-user-0, mode=DEFAULT, event_id=284acbc3-d9bb-49a3-a614-a5bbbc56e7be, slack=0, event_name=furhatos.event.actions.ActionAttend, event_time=2024-06-07 15:57:33.967}
2024-06-07 15:57:33	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=e141a065-b77e-49ca-b23d-c87d987623dd, action=cace7dd0-1532-487d-aee0-c3329a00eb41, event_name=furhatos.event.monitors.MonitorGestureStart, priority=10, event_time=2024-06-07 15:57:33.972}
2024-06-07 15:57:33	MonitorAttend	furhatos.event.monitors.MonitorAttend MonitorAttend{event_name=furhatos.event.monitors.MonitorAttend, event_sessionId=, event_id=d820081c-2679-46f5-ae75-f1cfb5d0fc45, event_time=2024-06-07 15:57:33.986, target=virtual-user-0}
2024-06-07 15:57:33	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=40be89bf-84af-40f9-8b38-58238cdd5ed8, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.03, y=0.00, z=1.01}, speed=MEDIUM, event_time=2024-06-07 15:57:33.987}
2024-06-07 15:57:33	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=c6e2fa01-a6f7-4533-86c9-e1637d306cff, action=3ae9c8de-c6bc-43a6-964b-5b06dfb7e007, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:33.992}
2024-06-07 15:57:36	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=a684d207-6859-4334-8b44-e562835491b7, rotation=Rotation{x=0.00, y=1.41, z=0.00}, action=40be89bf-84af-40f9-8b38-58238cdd5ed8, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.03, y=0.00, z=1.01}, event_time=2024-06-07 15:57:34.092}
2024-06-07 15:57:36	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=54bb9c4d-f586-45ed-ab82-23830298d2a7, action=cace7dd0-1532-487d-aee0-c3329a00eb41, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=10, event_time=2024-06-07 15:57:34.379}
2024-06-07 15:57:36	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=20be55e2-7ef4-4671-bc78-6bff71cf39e2, action=3ae9c8de-c6bc-43a6-964b-5b06dfb7e007, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:36.061}
2024-06-07 15:57:36	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768656682, event_sessionId=, event_id=fba11aa1-9ca1-4ae2-bee7-4a9e22ff1dde, log=Flow: 95 - Flow unknown unresponsive, 2745 ms since last event poll
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.flow.kotlin.Flow.pollEventQueue(Flow.kt:95), type=WARN, event_time=2024-06-07 15:57:36.682}
2024-06-07 15:57:36	ActionSpeech	furhatos.event.actions.ActionSpeech ActionSpeech{monitorWords=true, displayText=Hello there, ifSilent=false, event_sessionId=, yielding=false, event_id=766b386e-aa30-4951-b301-ff269500fa07, abort=true, speech=true, asynchronous=false, event_name=furhatos.event.actions.ActionSpeech, startWord=0, text=<prosody rate="1.0">Hello there</prosody>, event_time=2024-06-07 15:57:36.719}
2024-06-07 15:57:37	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=7b4c2e35-3d2a-4908-8360-e62734a5505f, action=b7ee19d9-d0a8-4a1a-9e92-c1d356144bc1, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:37.337}
2024-06-07 15:57:37	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=5d0107de-c806-403b-bb95-2e94ecc99529, action=b7ee19d9-d0a8-4a1a-9e92-c1d356144bc1, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:37.742}
2024-06-07 15:57:37	RequestRobotVersion	furhatos.event.requests.RequestRobotVersion RequestRobotVersion{event_name=furhatos.event.requests.RequestRobotVersion, event_sessionId=, event_id=d77fc6a8-1e9a-4aef-b921-bc601b6d9f3d, event_time=2024-06-07 15:57:37.803}
2024-06-07 15:57:37	ResponseRobotVersion	furhatos.event.responses.ResponseRobotVersion ResponseRobotVersion{event_name=furhatos.event.responses.ResponseRobotVersion, event_sessionId=, event_id=6b9ad1c5-9303-4967-bba2-ccebf6a0a495, version=2, isSDK=true, event_time=2024-06-07 15:57:37.803}
2024-06-07 15:57:37	ActionLogTelemetry	furhatos.event.actions.ActionLogTelemetry ActionLogTelemetry{telemetryEvents={voice=Matthew, volume=-1, gender=MALE, provider=Amazon Polly, sessionID=12962dc9-02af-4762-99b2-e3e7e1d7004e, type=Text, languageCode=en-US, category=VOICE, userID=8cdb197703075523dd28343ea018ca90726af9cb9cf33368ba39e5a578c50ac5, systemTimestamp=2024-06-07T15:57:37.809+02:00}, event_name=furhatos.event.actions.ActionLogTelemetry, event_sessionId=, event_id=52f12b61-4c7c-478e-b7d9-e27f4edf8df8, category=VOICE, event_time=2024-06-07 15:57:37.805}
2024-06-07 15:57:37	MonitorLogTelemetry	furhatos.event.monitors.MonitorLogTelemetry MonitorLogTelemetry{event_name=furhatos.event.monitors.MonitorLogTelemetry, event_sessionId=, event_id=a4bd7d9b-cceb-4133-a22e-e143a65b2601, success=true, event_time=2024-06-07 15:57:37.81}
2024-06-07 15:57:37	ActionLipSync	furhatos.event.actions.ActionLipSync ActionLipSync{event_sessionId=, event_id=d2c54034-9ce2-4d68-bcdc-1464da74318e, action=766b386e-aa30-4951-b301-ff269500fa07, phones=Transcription{phones=[Phone{name=G, start=0.01, end=0.07, prominent=false, word=Hello}, Phone{name=AX, start=0.07, end=0.10, prominent=false}, Phone{name=D, start=0.10, end=0.16, prominent=false}, Phone{name=EU, start=0.16, end=0.23, prominent=false}, Phone{name=DH, start=0.23, end=0.29, prominent=false, word=there}, Phone{name=EH, start=0.29, end=0.35, prominent=true}, Phone{name=RA, start=0.35, end=0.54, prominent=false}, Phone{name=_s, start=0.54, end=0.59, prominent=false}]}, event_name=furhatos.event.actions.ActionLipSync, event_time=2024-06-07 15:57:37.811}
2024-06-07 15:57:37	MonitorLipSyncStart	furhatos.event.monitors.MonitorLipSyncStart MonitorLipSyncStart{action=766b386e-aa30-4951-b301-ff269500fa07, event_name=furhatos.event.monitors.MonitorLipSyncStart, event_sessionId=, event_id=f876e8e1-0a09-4fef-86bb-6d2ad5293df8, event_time=2024-06-07 15:57:37.816}
2024-06-07 15:57:38	MonitorSpeechStart	<prosody rate="1.0">Hello there</prosody>	543
2024-06-07 15:57:38	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=d8ebfb83-432f-49be-8ffd-1d841c6aa049, action=766b386e-aa30-4951-b301-ff269500fa07, event_name=furhatos.event.monitors.MonitorSpeechWord, position=0, word=Hello, event_time=2024-06-07 15:57:38.04}
2024-06-07 15:57:38	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=f7a9b24f-0a67-4b11-be1e-ee1f85f2d28f, action=766b386e-aa30-4951-b301-ff269500fa07, event_name=furhatos.event.monitors.MonitorSpeechWord, position=1, word=there, event_time=2024-06-07 15:57:38.259}
2024-06-07 15:57:38	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=766b386e-aa30-4951-b301-ff269500fa07, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=6ef17b9d-133e-475e-95be-5a38993ed5c1, event_time=2024-06-07 15:57:38.32}
2024-06-07 15:57:38	ActionGesture	BrowRaise
2024-06-07 15:57:38	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=014a909d-a2e9-4ff5-ae67-5670b82deb09, action=2f42280a-cb75-436e-ba4a-c392911befe1, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:38.333}
2024-06-07 15:57:38	MonitorSpeechEnd	furhatos.event.monitors.MonitorSpeechEnd MonitorSpeechEnd{event_sessionId=, event_id=48146478-d4ec-4a38-a104-1fa216bea0e9, action=766b386e-aa30-4951-b301-ff269500fa07, event_name=furhatos.event.monitors.MonitorSpeechEnd, emptyQueue=true, event_time=2024-06-07 15:57:38.618}
2024-06-07 15:57:39	ActionSpeech	furhatos.event.actions.ActionSpeech ActionSpeech{monitorWords=true, displayText=Nice to meet you, ifSilent=false, event_sessionId=, yielding=false, event_id=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, abort=true, speech=true, asynchronous=false, event_name=furhatos.event.actions.ActionSpeech, startWord=0, text=<prosody rate="1.0">Nice to meet you</prosody>, event_time=2024-06-07 15:57:39.109}
2024-06-07 15:57:39	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=3c7fc3e7-cfd5-438d-8719-ea60b2904f0f, action=2f42280a-cb75-436e-ba4a-c392911befe1, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:57:39.337}
2024-06-07 15:57:39	RequestRobotVersion	furhatos.event.requests.RequestRobotVersion RequestRobotVersion{event_name=furhatos.event.requests.RequestRobotVersion, event_sessionId=, event_id=e27c5c82-ef2d-4416-b1f3-659dffddb3eb, event_time=2024-06-07 15:57:39.583}
2024-06-07 15:57:39	ResponseRobotVersion	furhatos.event.responses.ResponseRobotVersion ResponseRobotVersion{event_name=furhatos.event.responses.ResponseRobotVersion, event_sessionId=, event_id=447965be-44b5-48af-b6a5-aec1cc66a8e1, version=2, isSDK=true, event_time=2024-06-07 15:57:39.583}
2024-06-07 15:57:39	ActionLogTelemetry	furhatos.event.actions.ActionLogTelemetry ActionLogTelemetry{telemetryEvents={voice=Matthew, volume=-1, gender=MALE, provider=Amazon Polly, sessionID=12962dc9-02af-4762-99b2-e3e7e1d7004e, type=Text, languageCode=en-US, category=VOICE, userID=8cdb197703075523dd28343ea018ca90726af9cb9cf33368ba39e5a578c50ac5, systemTimestamp=2024-06-07T15:57:39.590+02:00}, event_name=furhatos.event.actions.ActionLogTelemetry, event_sessionId=, event_id=b17bbf86-bba3-4d54-bcb7-2c88b2c4ff7a, category=VOICE, event_time=2024-06-07 15:57:39.585}
2024-06-07 15:57:39	MonitorLogTelemetry	furhatos.event.monitors.MonitorLogTelemetry MonitorLogTelemetry{event_name=furhatos.event.monitors.MonitorLogTelemetry, event_sessionId=, event_id=b108c094-52ec-4076-a4e3-7565c16392f7, success=true, event_time=2024-06-07 15:57:39.591}
2024-06-07 15:57:39	ActionLipSync	furhatos.event.actions.ActionLipSync ActionLipSync{event_sessionId=, event_id=e9ca4424-876e-4913-9288-419d5482d448, action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, phones=Transcription{phones=[Phone{name=D, start=0.01, end=0.05, prominent=false, word=Nice}, Phone{name=AU, start=0.05, end=0.16, prominent=true}, Phone{name=S, start=0.16, end=0.24, prominent=false}, Phone{name=D, start=0.24, end=0.31, prominent=false, word=to}, Phone{name=W, start=0.31, end=0.34, prominent=false}, Phone{name=B, start=0.34, end=0.41, prominent=false, word=meet}, Phone{name=J, start=0.41, end=0.51, prominent=false}, Phone{name=D, start=0.51, end=0.59, prominent=false}, Phone{name=J, start=0.59, end=0.65, prominent=false, word=you}, Phone{name=W, start=0.65, end=0.82, prominent=false}, Phone{name=_s, start=0.82, end=0.87, prominent=false}]}, event_name=furhatos.event.actions.ActionLipSync, event_time=2024-06-07 15:57:39.591}
2024-06-07 15:57:39	MonitorLipSyncStart	furhatos.event.monitors.MonitorLipSyncStart MonitorLipSyncStart{action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, event_name=furhatos.event.monitors.MonitorLipSyncStart, event_sessionId=, event_id=1f3d4638-4a6b-4587-9b41-f326109240fb, event_time=2024-06-07 15:57:39.597}
2024-06-07 15:57:39	MonitorSpeechStart	<prosody rate="1.0">Nice to meet you</prosody>	824
2024-06-07 15:57:39	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=956b9c2e-2ab1-4972-8d3c-f710db0db1a3, action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, event_name=furhatos.event.monitors.MonitorSpeechWord, position=0, word=Nice, event_time=2024-06-07 15:57:39.817}
2024-06-07 15:57:39	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=c3e6b844-40fa-4325-b493-e86417f6984b, event_time=2024-06-07 15:57:39.864}
2024-06-07 15:57:39	ActionGesture	BrowRaise
2024-06-07 15:57:39	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=e897a466-7791-41b7-a1dc-eaac287c7d42, action=9969bdd4-57d3-4d66-a0fa-721d6f122d16, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:57:39.875}
2024-06-07 15:57:40	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=0f56f9bf-a066-4091-bc60-7b6eefaea20d, action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, event_name=furhatos.event.monitors.MonitorSpeechWord, position=1, word=to, event_time=2024-06-07 15:57:40.052}
2024-06-07 15:57:40	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=ab299f52-7ebe-4241-bda0-be429fb10177, action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, event_name=furhatos.event.monitors.MonitorSpeechWord, position=2, word=meet, event_time=2024-06-07 15:57:40.145}
2024-06-07 15:57:40	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=77021615-99aa-4c65-bb3c-1f7749a89b8a, action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, event_name=furhatos.event.monitors.MonitorSpeechWord, position=3, word=you, event_time=2024-06-07 15:57:40.394}
2024-06-07 15:57:40	MonitorSpeechEnd	furhatos.event.monitors.MonitorSpeechEnd MonitorSpeechEnd{event_sessionId=, event_id=e3c9bbc9-3a88-46e5-a681-0a7382b6bdb1, action=ebc89ff3-7d9d-4b0e-ac76-bc1a8ab99e9d, event_name=furhatos.event.monitors.MonitorSpeechEnd, emptyQueue=true, event_time=2024-06-07 15:57:40.675}
